id_oferty;id_firmy;okres_umowy;grupa_okresu;nazwa_oferty;predkosc_pobierania;predkosc_wysylania;grupa_porownawcza_internet;nazwa_pakietu;liczba_kanalow;grupa_porownawcza_telewizja;dodatki;uwagi;okres_od_1;okres_do_1;cena_1;okres_od_2;okres_do_2;cena_2;okres_od_3;okres_do_3;cena_3
1067;TYGRYS;24;24;Internet i Telewizja;2000;200;800;Pakiet Na Start;53;57;;;1;2;0.00;3;24;110.00;;;
1068;TYGRYS;24;24;Internet i Telewizja;2000;200;800;Pakiet Mikro HD;75;57;;;1;2;0.00;3;24;155.00;;;
1069;TYGRYS;24;24;Internet i Telewizja;2000;200;800;Pakiet Podstawowy;78;57;;;1;2;0.00;3;24;160.00;;;
1070;TYGRYS;24;24;Internet i Telewizja;2000;200;800;Pakiet Luz;119;129;;;1;2;0.00;3;24;159.00;;;
1071;TYGRYS;24;24;Internet i Telewizja;2000;200;800;Pakiet Korzystny;137;129;;;1;2;0.00;3;24;170.00;;;
1072;TYGRYS;24;24;Internet i Telewizja;2000;200;800;Pakiet Komfort;140;129;;;1;2;0.00;3;24;169.00;;;
1073;TYGRYS;24;24;Internet i Telewizja;2000;200;800;Pakiet Mini HD;142;129;;;1;2;0.00;3;24;165.00;;;
1074;TYGRYS;24;24;Internet i Telewizja;2000;200;800;Pakiet Bogaty;179;184;;;1;2;0.00;3;24;180.00;;;
1075;TYGRYS;24;24;Internet i Telewizja;2000;200;800;Pakiet Prestiż;184;184;;;1;2;0.00;3;24;189.00;;;
1076;TYGRYS;24;24;Internet i Telewizja;2000;200;800;Pakiet Wielotematyczny;195;184;;;1;2;0.00;3;24;180.00;;;
1077;TYGRYS;24;24;Internet i Telewizja;2000;200;800;Pakiet Max;220;236;;;1;2;0.00;3;24;209.00;;;
1078;TYGRYS;24;24;Internet i Telewizja;2000;400;800;Pakiet Na Start;53;57;;;1;2;0.00;3;24;120.00;;;
1079;TYGRYS;24;24;Internet i Telewizja;2000;400;800;Pakiet Mikro HD;75;57;;;1;2;0.00;3;24;165.00;;;
1080;TYGRYS;24;24;Internet i Telewizja;2000;400;800;Pakiet Podstawowy;78;57;;;1;2;0.00;3;24;170.00;;;
1081;TYGRYS;24;24;Internet i Telewizja;2000;400;800;Pakiet Luz;119;129;;;1;2;0.00;3;24;169.00;;;
1082;TYGRYS;24;24;Internet i Telewizja;2000;400;800;Pakiet Korzystny;137;129;;;1;2;0.00;3;24;180.00;;;
1083;TYGRYS;24;24;Internet i Telewizja;2000;400;800;Pakiet Komfort;140;129;;;1;2;0.00;3;24;179.00;;;
1084;TYGRYS;24;24;Internet i Telewizja;2000;400;800;Pakiet Mini HD;142;129;;;1;2;0.00;3;24;175.00;;;
1085;TYGRYS;24;24;Internet i Telewizja;2000;400;800;Pakiet Bogaty;179;184;;;1;2;0.00;3;24;190.00;;;
1086;TYGRYS;24;24;Internet i Telewizja;2000;400;800;Pakiet Prestiż;184;184;;;1;2;0.00;3;24;199.00;;;
1087;TYGRYS;24;24;Internet i Telewizja;2000;400;800;Pakiet Wielotematyczny;195;184;;;1;2;0.00;3;24;190.00;;;
1088;TYGRYS;24;24;Internet i Telewizja;2000;400;800;Pakiet Max;220;236;;;1;2;0.00;3;24;219.00;;;
1089;TYGRYS;999;999;Internet i Telewizja;500;50;650;Pakiet Na Start;53;57;;;1;999;90.00;;;;;;
1090;TYGRYS;999;999;Internet i Telewizja;500;50;650;Pakiet Mikro HD;75;57;;;1;999;95.00;;;;;;
1091;TYGRYS;999;999;Internet i Telewizja;500;50;650;Pakiet Podstawowy;78;57;;;1;999;100.00;;;;;;
1092;TYGRYS;999;999;Internet i Telewizja;500;50;650;Pakiet Luz;119;129;;;1;999;99.00;;;;;;
1093;TYGRYS;999;999;Internet i Telewizja;500;50;650;Pakiet Korzystny;137;129;;;1;999;110.00;;;;;;
1094;TYGRYS;999;999;Internet i Telewizja;500;50;650;Pakiet Komfort;140;129;;;1;999;109.00;;;;;;
1095;TYGRYS;999;999;Internet i Telewizja;500;50;650;Pakiet Mini HD;142;129;;;1;999;105.00;;;;;;
1096;TYGRYS;999;999;Internet i Telewizja;500;50;650;Pakiet Bogaty;179;184;;;1;999;120.00;;;;;;
1097;TYGRYS;999;999;Internet i Telewizja;500;50;650;Pakiet Prestiż;184;184;;;1;999;129.00;;;;;;
1098;TYGRYS;999;999;Internet i Telewizja;500;50;650;Pakiet Wielotematyczny;195;184;;;1;999;120.00;;;;;;
1099;TYGRYS;999;999;Internet i Telewizja;500;50;650;Pakiet Max;220;236;;;1;999;149.00;;;;;;
1100;TYGRYS;999;999;Internet i Telewizja;500;100;650;Pakiet Na Start;53;57;;;1;999;100.00;;;;;;
1101;TYGRYS;999;999;Internet i Telewizja;500;100;650;Pakiet Mikro HD;75;57;;;1;999;105.00;;;;;;
1102;TYGRYS;999;999;Internet i Telewizja;500;100;650;Pakiet Podstawowy;78;57;;;1;999;110.00;;;;;;
1103;TYGRYS;999;999;Internet i Telewizja;500;100;650;Pakiet Luz;119;129;;;1;999;109.00;;;;;;
1104;TYGRYS;999;999;Internet i Telewizja;500;100;650;Pakiet Korzystny;137;129;;;1;999;120.00;;;;;;
1105;TYGRYS;999;999;Internet i Telewizja;500;100;650;Pakiet Komfort;140;129;;;1;999;119.00;;;;;;
1106;TYGRYS;999;999;Internet i Telewizja;500;100;650;Pakiet Mini HD;142;129;;;1;999;115.00;;;;;;
1107;TYGRYS;999;999;Internet i Telewizja;500;100;650;Pakiet Bogaty;179;184;;;1;999;130.00;;;;;;
1108;TYGRYS;999;999;Internet i Telewizja;500;100;650;Pakiet Prestiż;184;184;;;1;999;139.00;;;;;;
1109;TYGRYS;999;999;Internet i Telewizja;500;100;650;Pakiet Wielotematyczny;195;184;;;1;999;130.00;;;;;;
1110;TYGRYS;999;999;Internet i Telewizja;500;100;650;Pakiet Max;220;236;;;1;999;159.00;;;;;;
1111;TYGRYS;999;999;Internet i Telewizja;500;200;650;Pakiet Na Start;53;57;;;1;999;110.00;;;;;;
1112;TYGRYS;999;999;Internet i Telewizja;500;200;650;Pakiet Mikro HD;75;57;;;1;999;115.00;;;;;;
1113;TYGRYS;999;999;Internet i Telewizja;500;200;650;Pakiet Podstawowy;78;57;;;1;999;120.00;;;;;;
1114;TYGRYS;999;999;Internet i Telewizja;500;200;650;Pakiet Luz;119;129;;;1;999;119.00;;;;;;
1115;TYGRYS;999;999;Internet i Telewizja;500;200;650;Pakiet Korzystny;137;129;;;1;999;130.00;;;;;;
1116;TYGRYS;999;999;Internet i Telewizja;500;200;650;Pakiet Komfort;140;129;;;1;999;129.00;;;;;;
1117;TYGRYS;999;999;Internet i Telewizja;500;200;650;Pakiet Mini HD;142;129;;;1;999;125.00;;;;;;
1118;TYGRYS;999;999;Internet i Telewizja;500;200;650;Pakiet Bogaty;179;184;;;1;999;140.00;;;;;;
1119;TYGRYS;999;999;Internet i Telewizja;500;200;650;Pakiet Prestiż;184;184;;;1;999;149.00;;;;;;
1120;TYGRYS;999;999;Internet i Telewizja;500;200;650;Pakiet Wielotematyczny;195;184;;;1;999;140.00;;;;;;
1121;TYGRYS;999;999;Internet i Telewizja;500;200;650;Pakiet Max;220;236;;;1;999;169.00;;;;;;
1122;TYGRYS;999;999;Internet i Telewizja;500;400;650;Pakiet Na Start;53;57;;;1;999;120.00;;;;;;
1123;TYGRYS;999;999;Internet i Telewizja;500;400;650;Pakiet Mikro HD;75;57;;;1;999;125.00;;;;;;
1124;TYGRYS;999;999;Internet i Telewizja;500;400;650;Pakiet Podstawowy;78;57;;;1;999;130.00;;;;;;
1125;TYGRYS;999;999;Internet i Telewizja;500;400;650;Pakiet Luz;119;129;;;1;999;129.00;;;;;;
1126;TYGRYS;999;999;Internet i Telewizja;500;400;650;Pakiet Korzystny;137;129;;;1;999;140.00;;;;;;
1127;TYGRYS;999;999;Internet i Telewizja;500;400;650;Pakiet Komfort;140;129;;;1;999;139.00;;;;;;
1128;TYGRYS;999;999;Internet i Telewizja;500;400;650;Pakiet Mini HD;142;129;;;1;999;135.00;;;;;;
1129;TYGRYS;999;999;Internet i Telewizja;500;400;650;Pakiet Bogaty;179;184;;;1;999;150.00;;;;;;
1130;TYGRYS;999;999;Internet i Telewizja;500;400;650;Pakiet Prestiż;184;184;;;1;999;159.00;;;;;;
1131;TYGRYS;999;999;Internet i Telewizja;500;400;650;Pakiet Wielotematyczny;195;184;;;1;999;150.00;;;;;;
1132;TYGRYS;999;999;Internet i Telewizja;500;400;650;Pakiet Max;220;236;;;1;999;179.00;;;;;;
1133;TYGRYS;999;999;Internet i Telewizja;700;50;650;Pakiet Na Start;53;57;;;1;999;100.00;;;;;;
1134;TYGRYS;999;999;Internet i Telewizja;700;50;650;Pakiet Mikro HD;75;57;;;1;999;105.00;;;;;;
1135;TYGRYS;999;999;Internet i Telewizja;700;50;650;Pakiet Podstawowy;78;57;;;1;999;110.00;;;;;;
1136;TYGRYS;999;999;Internet i Telewizja;700;50;650;Pakiet Luz;119;129;;;1;999;109.00;;;;;;
1137;TYGRYS;999;999;Internet i Telewizja;700;50;650;Pakiet Korzystny;137;129;;;1;999;120.00;;;;;;
1138;TYGRYS;999;999;Internet i Telewizja;700;50;650;Pakiet Komfort;140;129;;;1;999;119.00;;;;;;
1139;TYGRYS;999;999;Internet i Telewizja;700;50;650;Pakiet Mini HD;142;129;;;1;999;115.00;;;;;;
1140;TYGRYS;999;999;Internet i Telewizja;700;50;650;Pakiet Bogaty;179;184;;;1;999;130.00;;;;;;
1141;TYGRYS;999;999;Internet i Telewizja;700;50;650;Pakiet Prestiż;184;184;;;1;999;139.00;;;;;;
1142;TYGRYS;999;999;Internet i Telewizja;700;50;650;Pakiet Wielotematyczny;195;184;;;1;999;130.00;;;;;;
1143;TYGRYS;999;999;Internet i Telewizja;700;50;650;Pakiet Max;220;236;;;1;999;159.00;;;;;;
1144;TYGRYS;999;999;Internet i Telewizja;700;100;650;Pakiet Na Start;53;57;;;1;999;110.00;;;;;;
1145;TYGRYS;999;999;Internet i Telewizja;700;100;650;Pakiet Mikro HD;75;57;;;1;999;115.00;;;;;;
1146;TYGRYS;999;999;Internet i Telewizja;700;100;650;Pakiet Podstawowy;78;57;;;1;999;120.00;;;;;;
1147;TYGRYS;999;999;Internet i Telewizja;700;100;650;Pakiet Luz;119;129;;;1;999;119.00;;;;;;
1148;TYGRYS;999;999;Internet i Telewizja;700;100;650;Pakiet Korzystny;137;129;;;1;999;130.00;;;;;;
1149;TYGRYS;999;999;Internet i Telewizja;700;100;650;Pakiet Komfort;140;129;;;1;999;129.00;;;;;;
1150;TYGRYS;999;999;Internet i Telewizja;700;100;650;Pakiet Mini HD;142;129;;;1;999;125.00;;;;;;
1151;TYGRYS;999;999;Internet i Telewizja;700;100;650;Pakiet Bogaty;179;184;;;1;999;140.00;;;;;;
1152;TYGRYS;999;999;Internet i Telewizja;700;100;650;Pakiet Prestiż;184;184;;;1;999;149.00;;;;;;
1153;TYGRYS;999;999;Internet i Telewizja;700;100;650;Pakiet Wielotematyczny;195;184;;;1;999;140.00;;;;;;
1154;TYGRYS;999;999;Internet i Telewizja;700;100;650;Pakiet Max;220;236;;;1;999;169.00;;;;;;
1155;TYGRYS;999;999;Internet i Telewizja;700;200;650;Pakiet Na Start;53;57;;;1;999;120.00;;;;;;
1156;TYGRYS;999;999;Internet i Telewizja;700;200;650;Pakiet Mikro HD;75;57;;;1;999;125.00;;;;;;
1157;TYGRYS;999;999;Internet i Telewizja;700;200;650;Pakiet Podstawowy;78;57;;;1;999;130.00;;;;;;
1158;TYGRYS;999;999;Internet i Telewizja;700;200;650;Pakiet Luz;119;129;;;1;999;129.00;;;;;;
1159;TYGRYS;999;999;Internet i Telewizja;700;200;650;Pakiet Korzystny;137;129;;;1;999;140.00;;;;;;
1160;TYGRYS;999;999;Internet i Telewizja;700;200;650;Pakiet Komfort;140;129;;;1;999;139.00;;;;;;
1161;TYGRYS;999;999;Internet i Telewizja;700;200;650;Pakiet Mini HD;142;129;;;1;999;135.00;;;;;;
1162;TYGRYS;999;999;Internet i Telewizja;700;200;650;Pakiet Bogaty;179;184;;;1;999;150.00;;;;;;
1163;TYGRYS;999;999;Internet i Telewizja;700;200;650;Pakiet Prestiż;184;184;;;1;999;159.00;;;;;;
1164;TYGRYS;999;999;Internet i Telewizja;700;200;650;Pakiet Wielotematyczny;195;184;;;1;999;150.00;;;;;;
1165;TYGRYS;999;999;Internet i Telewizja;700;200;650;Pakiet Max;220;236;;;1;999;179.00;;;;;;
1166;TYGRYS;999;999;Internet i Telewizja;700;400;650;Pakiet Na Start;53;57;;;1;999;130.00;;;;;;
1167;TYGRYS;999;999;Internet i Telewizja;700;400;650;Pakiet Mikro HD;75;57;;;1;999;135.00;;;;;;
1168;TYGRYS;999;999;Internet i Telewizja;700;400;650;Pakiet Podstawowy;78;57;;;1;999;140.00;;;;;;
1169;TYGRYS;999;999;Internet i Telewizja;700;400;650;Pakiet Luz;119;129;;;1;999;139.00;;;;;;
1170;TYGRYS;999;999;Internet i Telewizja;700;400;650;Pakiet Korzystny;137;129;;;1;999;150.00;;;;;;
1171;TYGRYS;999;999;Internet i Telewizja;700;400;650;Pakiet Komfort;140;129;;;1;999;149.00;;;;;;
1172;TYGRYS;999;999;Internet i Telewizja;700;400;650;Pakiet Mini HD;142;129;;;1;999;145.00;;;;;;
1173;TYGRYS;999;999;Internet i Telewizja;700;400;650;Pakiet Bogaty;179;184;;;1;999;160.00;;;;;;
1174;TYGRYS;999;999;Internet i Telewizja;700;400;650;Pakiet Prestiż;184;184;;;1;999;169.00;;;;;;
1175;TYGRYS;999;999;Internet i Telewizja;700;400;650;Pakiet Wielotematyczny;195;184;;;1;999;160.00;;;;;;
1176;TYGRYS;999;999;Internet i Telewizja;700;400;650;Pakiet Max;220;236;;;1;999;189.00;;;;;;
1177;TYGRYS;999;999;Internet i Telewizja;1000;50;800;Pakiet Na Start;53;57;;;1;999;110.00;;;;;;
1178;TYGRYS;999;999;Internet i Telewizja;1000;50;800;Pakiet Mikro HD;75;57;;;1;999;115.00;;;;;;
1179;TYGRYS;999;999;Internet i Telewizja;1000;50;800;Pakiet Podstawowy;78;57;;;1;999;120.00;;;;;;
1180;TYGRYS;999;999;Internet i Telewizja;1000;50;800;Pakiet Luz;119;129;;;1;999;119.00;;;;;;
1181;TYGRYS;999;999;Internet i Telewizja;1000;50;800;Pakiet Korzystny;137;129;;;1;999;130.00;;;;;;
1182;TYGRYS;999;999;Internet i Telewizja;1000;50;800;Pakiet Komfort;140;129;;;1;999;129.00;;;;;;
1183;TYGRYS;999;999;Internet i Telewizja;1000;50;800;Pakiet Mini HD;142;129;;;1;999;125.00;;;;;;
1184;TYGRYS;999;999;Internet i Telewizja;1000;50;800;Pakiet Bogaty;179;184;;;1;999;140.00;;;;;;
1185;TYGRYS;999;999;Internet i Telewizja;1000;50;800;Pakiet Prestiż;184;184;;;1;999;149.00;;;;;;
1186;TYGRYS;999;999;Internet i Telewizja;1000;50;800;Pakiet Wielotematyczny;195;184;;;1;999;140.00;;;;;;
1187;TYGRYS;999;999;Internet i Telewizja;1000;50;800;Pakiet Max;220;236;;;1;999;169.00;;;;;;
1188;TYGRYS;999;999;Internet i Telewizja;1000;100;800;Pakiet Na Start;53;57;;;1;999;120.00;;;;;;
1189;TYGRYS;999;999;Internet i Telewizja;1000;100;800;Pakiet Mikro HD;75;57;;;1;999;125.00;;;;;;
1190;TYGRYS;999;999;Internet i Telewizja;1000;100;800;Pakiet Podstawowy;78;57;;;1;999;130.00;;;;;;
1191;TYGRYS;999;999;Internet i Telewizja;1000;100;800;Pakiet Luz;119;129;;;1;999;129.00;;;;;;
1192;TYGRYS;999;999;Internet i Telewizja;1000;100;800;Pakiet Korzystny;137;129;;;1;999;140.00;;;;;;
1193;TYGRYS;999;999;Internet i Telewizja;1000;100;800;Pakiet Komfort;140;129;;;1;999;139.00;;;;;;
1194;TYGRYS;999;999;Internet i Telewizja;1000;100;800;Pakiet Mini HD;142;129;;;1;999;135.00;;;;;;
1195;TYGRYS;999;999;Internet i Telewizja;1000;100;800;Pakiet Bogaty;179;184;;;1;999;150.00;;;;;;
1196;TYGRYS;999;999;Internet i Telewizja;1000;100;800;Pakiet Prestiż;184;184;;;1;999;159.00;;;;;;
1197;TYGRYS;999;999;Internet i Telewizja;1000;100;800;Pakiet Wielotematyczny;195;184;;;1;999;150.00;;;;;;
1198;TYGRYS;999;999;Internet i Telewizja;1000;100;800;Pakiet Max;220;236;;;1;999;179.00;;;;;;
1199;TYGRYS;999;999;Internet i Telewizja;1000;200;800;Pakiet Na Start;53;57;;;1;999;130.00;;;;;;
1200;TYGRYS;999;999;Internet i Telewizja;1000;200;800;Pakiet Mikro HD;75;57;;;1;999;135.00;;;;;;
1201;TYGRYS;999;999;Internet i Telewizja;1000;200;800;Pakiet Podstawowy;78;57;;;1;999;140.00;;;;;;
1202;TYGRYS;999;999;Internet i Telewizja;1000;200;800;Pakiet Luz;119;129;;;1;999;139.00;;;;;;
1203;TYGRYS;999;999;Internet i Telewizja;1000;200;800;Pakiet Korzystny;137;129;;;1;999;150.00;;;;;;
1204;TYGRYS;999;999;Internet i Telewizja;1000;200;800;Pakiet Komfort;140;129;;;1;999;149.00;;;;;;
1205;TYGRYS;999;999;Internet i Telewizja;1000;200;800;Pakiet Mini HD;142;129;;;1;999;145.00;;;;;;
1206;TYGRYS;999;999;Internet i Telewizja;1000;200;800;Pakiet Bogaty;179;184;;;1;999;160.00;;;;;;
1207;TYGRYS;999;999;Internet i Telewizja;1000;200;800;Pakiet Prestiż;184;184;;;1;999;169.00;;;;;;
1208;TYGRYS;999;999;Internet i Telewizja;1000;200;800;Pakiet Wielotematyczny;195;184;;;1;999;160.00;;;;;;
1209;TYGRYS;999;999;Internet i Telewizja;1000;200;800;Pakiet Max;220;236;;;1;999;189.00;;;;;;
1210;TYGRYS;999;999;Internet i Telewizja;1000;400;800;Pakiet Na Start;53;57;;;1;999;140.00;;;;;;
1211;TYGRYS;999;999;Internet i Telewizja;1000;400;800;Pakiet Mikro HD;75;57;;;1;999;145.00;;;;;;
1212;TYGRYS;999;999;Internet i Telewizja;1000;400;800;Pakiet Podstawowy;78;57;;;1;999;150.00;;;;;;
1213;TYGRYS;999;999;Internet i Telewizja;1000;400;800;Pakiet Luz;119;129;;;1;999;149.00;;;;;;
1214;TYGRYS;999;999;Internet i Telewizja;1000;400;800;Pakiet Korzystny;137;129;;;1;999;160.00;;;;;;
1215;TYGRYS;999;999;Internet i Telewizja;1000;400;800;Pakiet Komfort;140;129;;;1;999;159.00;;;;;;
1216;TYGRYS;999;999;Internet i Telewizja;1000;400;800;Pakiet Mini HD;142;129;;;1;999;155.00;;;;;;
1217;TYGRYS;999;999;Internet i Telewizja;1000;400;800;Pakiet Bogaty;179;184;;;1;999;170.00;;;;;;
1218;TYGRYS;999;999;Internet i Telewizja;1000;400;800;Pakiet Prestiż;184;184;;;1;999;179.00;;;;;;
1219;TYGRYS;999;999;Internet i Telewizja;1000;400;800;Pakiet Wielotematyczny;195;184;;;1;999;170.00;;;;;;
1220;TYGRYS;999;999;Internet i Telewizja;1000;400;800;Pakiet Max;220;236;;;1;999;199.00;;;;;;
1221;TYGRYS;999;999;Internet i Telewizja;2000;50;800;Pakiet Na Start;53;57;;;1;999;110.00;;;;;;
1222;TYGRYS;999;999;Internet i Telewizja;2000;50;800;Pakiet Mikro HD;75;57;;;1;999;155.00;;;;;;
1223;TYGRYS;999;999;Internet i Telewizja;2000;50;800;Pakiet Podstawowy;78;57;;;1;999;160.00;;;;;;
1224;TYGRYS;999;999;Internet i Telewizja;2000;50;800;Pakiet Luz;119;129;;;1;999;159.00;;;;;;
1225;TYGRYS;999;999;Internet i Telewizja;2000;50;800;Pakiet Korzystny;137;129;;;1;999;170.00;;;;;;
1226;TYGRYS;999;999;Internet i Telewizja;2000;50;800;Pakiet Komfort;140;129;;;1;999;169.00;;;;;;
1227;TYGRYS;999;999;Internet i Telewizja;2000;50;800;Pakiet Mini HD;142;129;;;1;999;165.00;;;;;;
1228;TYGRYS;999;999;Internet i Telewizja;2000;50;800;Pakiet Bogaty;179;184;;;1;999;180.00;;;;;;
1229;TYGRYS;999;999;Internet i Telewizja;2000;50;800;Pakiet Prestiż;184;184;;;1;999;189.00;;;;;;
1230;TYGRYS;999;999;Internet i Telewizja;2000;50;800;Pakiet Wielotematyczny;195;184;;;1;999;180.00;;;;;;
1231;TYGRYS;999;999;Internet i Telewizja;2000;50;800;Pakiet Max;220;236;;;1;999;209.00;;;;;;
1232;TYGRYS;999;999;Internet i Telewizja;2000;100;800;Pakiet Na Start;53;57;;;1;999;120.00;;;;;;
1233;TYGRYS;999;999;Internet i Telewizja;2000;100;800;Pakiet Mikro HD;75;57;;;1;999;165.00;;;;;;
1234;TYGRYS;999;999;Internet i Telewizja;2000;100;800;Pakiet Podstawowy;78;57;;;1;999;170.00;;;;;;
1235;TYGRYS;999;999;Internet i Telewizja;2000;100;800;Pakiet Luz;119;129;;;1;999;169.00;;;;;;
1236;TYGRYS;999;999;Internet i Telewizja;2000;100;800;Pakiet Korzystny;137;129;;;1;999;180.00;;;;;;
1237;TYGRYS;999;999;Internet i Telewizja;2000;100;800;Pakiet Komfort;140;129;;;1;999;179.00;;;;;;
1238;TYGRYS;999;999;Internet i Telewizja;2000;100;800;Pakiet Mini HD;142;129;;;1;999;175.00;;;;;;
1239;TYGRYS;999;999;Internet i Telewizja;2000;100;800;Pakiet Bogaty;179;184;;;1;999;190.00;;;;;;
1240;TYGRYS;999;999;Internet i Telewizja;2000;100;800;Pakiet Prestiż;184;184;;;1;999;199.00;;;;;;
1241;TYGRYS;999;999;Internet i Telewizja;2000;100;800;Pakiet Wielotematyczny;195;184;;;1;999;190.00;;;;;;
1242;TYGRYS;999;999;Internet i Telewizja;2000;100;800;Pakiet Max;220;236;;;1;999;219.00;;;;;;
1243;TYGRYS;999;999;Internet i Telewizja;2000;200;800;Pakiet Na Start;53;57;;;1;999;130.00;;;;;;
1244;TYGRYS;999;999;Internet i Telewizja;2000;200;800;Pakiet Mikro HD;75;57;;;1;999;175.00;;;;;;
1245;TYGRYS;999;999;Internet i Telewizja;2000;200;800;Pakiet Podstawowy;78;57;;;1;999;180.00;;;;;;
1246;TYGRYS;999;999;Internet i Telewizja;2000;200;800;Pakiet Luz;119;129;;;1;999;179.00;;;;;;
1247;TYGRYS;999;999;Internet i Telewizja;2000;200;800;Pakiet Korzystny;137;129;;;1;999;190.00;;;;;;
1248;TYGRYS;999;999;Internet i Telewizja;2000;200;800;Pakiet Komfort;140;129;;;1;999;189.00;;;;;;
1249;TYGRYS;999;999;Internet i Telewizja;2000;200;800;Pakiet Mini HD;142;129;;;1;999;185.00;;;;;;
1250;TYGRYS;999;999;Internet i Telewizja;2000;200;800;Pakiet Bogaty;179;184;;;1;999;200.00;;;;;;
1251;TYGRYS;999;999;Internet i Telewizja;2000;200;800;Pakiet Prestiż;184;184;;;1;999;209.00;;;;;;
1252;TYGRYS;999;999;Internet i Telewizja;2000;200;800;Pakiet Wielotematyczny;195;184;;;1;999;200.00;;;;;;
1253;TYGRYS;999;999;Internet i Telewizja;2000;200;800;Pakiet Max;220;236;;;1;999;229.00;;;;;;
1254;TYGRYS;999;999;Internet i Telewizja;2000;400;800;Pakiet Na Start;53;57;;;1;999;140.00;;;;;;
1255;TYGRYS;999;999;Internet i Telewizja;2000;400;800;Pakiet Mikro HD;75;57;;;1;999;185.00;;;;;;
1256;TYGRYS;999;999;Internet i Telewizja;2000;400;800;Pakiet Podstawowy;78;57;;;1;999;190.00;;;;;;
1257;TYGRYS;999;999;Internet i Telewizja;2000;400;800;Pakiet Luz;119;129;;;1;999;189.00;;;;;;
1258;TYGRYS;999;999;Internet i Telewizja;2000;400;800;Pakiet Korzystny;137;129;;;1;999;200.00;;;;;;
1259;TYGRYS;999;999;Internet i Telewizja;2000;400;800;Pakiet Komfort;140;129;;;1;999;199.00;;;;;;
1260;TYGRYS;999;999;Internet i Telewizja;2000;400;800;Pakiet Mini HD;142;129;;;1;999;195.00;;;;;;
1261;TYGRYS;999;999;Internet i Telewizja;2000;400;800;Pakiet Bogaty;179;184;;;1;999;210.00;;;;;;
1262;TYGRYS;999;999;Internet i Telewizja;2000;400;800;Pakiet Prestiż;184;184;;;1;999;219.00;;;;;;
1263;TYGRYS;999;999;Internet i Telewizja;2000;400;800;Pakiet Wielotematyczny;195;184;;;1;999;210.00;;;;;;
1264;TYGRYS;999;999;Internet i Telewizja;2000;400;800;Pakiet Max;220;236;;;1;999;239.00;;;;;;
1265;LIMES;23;24;Internet i Telewizja;240;240;300;Oszczędny HD;140;129;;;1;23;65.00;;;;;;
1266;LIMES;23;24;Internet i Telewizja;240;240;300;Wielotematyczny HD;178;184;;;1;23;85.00;;;;;;
1267;LIMES;23;24;Internet i Telewizja;400;400;300;Oszczędny HD;140;129;;;1;23;75.00;;;;;;
1268;LIMES;23;24;Internet i Telewizja;400;400;300;Wielotematyczny HD;178;184;;;1;23;95.00;;;;;;
1269;TELKAB;23;24;Internet i Telewizja;300;100;300;Cyfrowy Start HD;56;57;;;1;23;79.00;;;;;;
1270;TELKAB;23;24;Internet i Telewizja;300;100;300;Cyfrowy 1 HD;125;129;;;1;5;79.00;6;23;99.00;;;
1271;TELKAB;23;24;Internet i Telewizja;300;100;300;Cyfrowy 2 HD;174;184;;;1;5;79.00;6;23;115.00;;;
1272;TELKAB;23;24;Internet i Telewizja;600;150;650;Cyfrowy Start HD;56;57;;;1;23;89.00;;;;;;
1273;TELKAB;23;24;Internet i Telewizja;600;150;650;Cyfrowy 1 HD;125;129;;;1;5;89.00;6;23;109.00;;;
1274;TELKAB;23;24;Internet i Telewizja;600;150;650;Cyfrowy 2 HD;174;184;;;1;5;89.00;6;23;125.00;;;
1275;VOLTA;12;12;Internet i Telewizja;200;30;120;Pakiet PODSTAWOWY;140;129;;;1;12;159.00;;;;;;
1276;VOLTA;12;12;Internet i Telewizja;300;40;300;Pakiet PODSTAWOWY;140;129;;;1;12;159.00;;;;;;
1277;VOLTA;12;12;Internet i Telewizja;500;50;650;Pakiet PEŁNY;168;184;;;1;12;219.00;;;;;;
1278;VOLTA;24;24;Internet i Telewizja;200;30;120;Pakiet PODSTAWOWY;140;129;;;1;24;139.00;;;;;;
1279;VOLTA;24;24;Internet i Telewizja;300;40;300;Pakiet PODSTAWOWY;140;129;;;1;24;139.00;;;;;;
1280;VOLTA;24;24;Internet i Telewizja;500;50;650;Pakiet PEŁNY;168;184;;;1;24;199.00;;;;;;
1281;VOLTA;999;999;Internet i Telewizja;200;30;120;Pakiet PODSTAWOWY;140;129;;;1;999;318.00;;;;;;
1282;VOLTA;999;999;Internet i Telewizja;300;40;300;Pakiet PODSTAWOWY;140;129;;;1;999;318.00;;;;;;
1283;VOLTA;999;999;Internet i Telewizja;500;50;650;Pakiet PEŁNY;168;184;;;1;999;438.00;;;;;;
1284;VOLTA;12;12;HFC i Telewizja;200;30;120;Pakiet PODSTAWOWY;140;129;;;1;12;99.00;;;;;;
1285;VOLTA;12;12;HFC i Telewizja;500;50;650;Pakiet PODSTAWOWY;140;129;;;1;12;109.00;;;;;;
1286;VOLTA;12;12;HFC i Telewizja;500;50;650;Pakiet PEŁNY;168;184;;;1;12;129.00;;;;;;
1287;VOLTA;24;24;HFC i Telewizja;200;30;120;Pakiet PODSTAWOWY;140;129;;;1;24;79.00;;;;;;
1288;VOLTA;24;24;HFC i Telewizja;500;40;650;Pakiet PODSTAWOWY;140;129;;;1;24;89.00;;;;;;
1289;VOLTA;24;24;HFC i Telewizja;500;50;650;Pakiet PEŁNY;168;184;;;1;24;99.00;;;;;;
